cabang,sku,dataset_label,n_train,zero_ratio,zero_bucket,qty_median,scale_bucket,qty_mean,qty_std,qty_max,spike_ratio,adf_level_p,adf_diff1_p,acf_lag1,acf_lag2,acf_lag3,acf_lag6,acf_lag12,seasonal_flag,sarimax_d_sug,sarimax_D_sug,sarimax_family,lgbm_size_bucket,lgbm_max_depth_sug,lgbm_num_leaves_sug,lgbm_min_data_in_leaf_sug,tft_use,tft_encoder_length_sug,tft_hidden_size_sug
14A,BUVW100C192,selected15,41,0.0,dense,960.0,high,1152.2926829268292,662.4580833495218,3876.0,0.07317073170731707,0.0006929169310023582,2.597906268611461e-13,0.08239338994701428,0.05429707016485966,-0.06905433252809447,-0.09370129750158432,0.5781774684699416,1,0,1,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100CSB,selected15,41,0.0,dense,2412.0,high,2496.5853658536585,658.3394631802713,4008.0,0.0,0.04981768134935215,0.0002881289932303158,-0.07717359192802362,0.3871283387664126,0.12443501736950811,-0.02576799698988216,0.14022372245850198,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100CSW,selected15,41,0.0,dense,1836.0,high,1949.8536585365853,733.4008985873828,4308.0,0.024390243902439025,2.3091466282290674e-07,3.4535752307977363e-09,0.03128940189271626,0.1722578345111149,0.09768320513944534,-0.11830000499286067,0.4232187571344356,1,0,1,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200CSB,selected15,41,0.0,dense,1392.0,high,1395.8048780487804,457.52460149767876,2472.0,0.0,0.09174784043696982,1.5347314672061218e-10,-0.0442777465775146,0.45494284704485155,-0.0198032425261422,-0.04096721075028548,0.07222648808835061,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200CSW,selected15,41,0.0,dense,1368.0,high,1428.2926829268292,544.4449579113777,3132.0,0.024390243902439025,9.656255893097001e-08,2.8514782043961584e-10,0.005612425378301157,0.24471798354675178,-0.011998014504801912,-0.23074546278988972,0.3279636136272699,1,0,1,MA_or_low_AR,small,6,16,10,1,24,32
14A,DOPQ001K002,selected15,41,0.0,dense,1364.0,high,1453.4146341463415,674.4455120915906,3289.0,0.0,0.002457193355251039,4.747944791565942e-05,0.23217762192213062,0.16339588507032976,-0.07112590453990611,-0.2790738730270512,0.34534761889511745,1,0,1,mixed,small,6,16,10,1,24,32
14A,DOPQ001K007,selected15,41,0.0,dense,891.0,high,955.5853658536586,362.00165577036773,1840.0,0.0,0.05902432952734136,0.0014015844994859311,-0.0385017178851263,0.21182581968780886,-0.02486324768778326,-0.19429706678602843,0.199577785848447,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,DOPQ001K009,selected15,41,0.0,dense,1560.0,high,1620.7073170731708,663.6097966388999,3395.0,0.04878048780487805,3.920944074887432e-09,3.5391837233927415e-06,-0.08842710956335284,0.14158357852244177,-0.0488482380341657,0.0007765445945814534,0.210253029145674,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,DOPQ001K010,selected15,41,0.0,dense,1174.0,high,1282.1707317073171,548.7724893997067,3040.0,0.024390243902439025,0.016989835046698504,0.0025304355745405884,0.10563382055902876,0.12264907116288533,-0.024603690618137792,-0.28626177827308424,0.2684519919162906,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,DOPQ004K009,selected15,41,0.0,dense,967.0,high,1025.6341463414635,486.8213612865381,2414.0,0.0,1.1217642844747687e-10,1.0736528296187047e-06,-0.1757790572650327,0.06335034107611896,-0.09527550122322624,0.16760099570359618,0.28050796007029044,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,FIJK250C,selected15,41,0.0,dense,720.0,high,752.390243902439,219.86733250403304,1636.0,0.024390243902439025,5.223545268659684e-14,0.03416837422747053,-0.3233609804370867,0.16329872825140712,0.12435207442077008,-0.21566182678498866,-0.07972849807257618,0,0,0,mixed,small,6,16,10,1,24,32
16C,ATUV005KSW,selected15,41,0.0,dense,1484.0,high,1511.1463414634147,807.9779254712225,3456.0,0.0,0.6908369267445742,1.507517912687582e-08,-0.3335663465192363,0.24891845912367036,-0.07103793821886638,-0.14574121553579825,0.12584045384946804,0,1,0,mixed,small,6,16,10,1,24,32
16C,BKLM001KHAR,selected15,41,0.0,dense,1104.0,high,2545.0243902439024,3317.829000173192,16239.0,0.0975609756097561,0.5344792816420992,9.283018571411602e-11,-0.24522327351182355,0.07339428951653629,-0.046686760088742604,0.13777188614827443,-0.0500738596481868,0,1,0,mixed,small,6,16,10,1,24,32
16C,BKLM001KPOX,selected15,41,0.0,dense,1104.0,high,2545.0243902439024,3317.829000173192,16239.0,0.0975609756097561,0.5344792816420992,9.283018571411602e-11,-0.24522327351182355,0.07339428951653629,-0.046686760088742604,0.13777188614827443,-0.0500738596481868,0,1,0,mixed,small,6,16,10,1,24,32
16C,BKLM200CHAR,selected15,41,0.0,dense,2237.0,high,3987.0243902439024,4810.97044517946,23420.0,0.0975609756097561,2.9895608114072945e-12,1.8177079125033673e-08,-0.25067783874851723,0.045787143470541455,-0.0049086340403565396,0.1487282604339709,-0.03582361541741968,0,0,0,mixed,small,6,16,10,1,24,32
16C,BKLM200CPOX,selected15,41,0.0,dense,2237.0,high,3987.0243902439024,4810.97044517946,23420.0,0.0975609756097561,2.9895608114072945e-12,1.8177079125033673e-08,-0.25067783874851723,0.045787143470541455,-0.0049086340403565396,0.1487282604339709,-0.03582361541741968,0,0,0,mixed,small,6,16,10,1,24,32
16C,BNOP400CPOX,selected15,41,0.0,dense,1094.0,high,1621.0975609756097,1477.4732621079484,6414.0,0.0975609756097561,5.632128116220166e-13,3.214003087726504e-12,-0.28122729828018,-0.11143884879069937,-0.005038227870102264,0.022252441525248856,0.01661689751879448,0,0,0,mixed,small,6,16,10,1,24,32
16C,BUVW001KSB,selected15,41,0.0,dense,1496.0,high,2065.1463414634145,1850.8823377105257,10174.0,0.0975609756097561,2.1735812529167823e-12,2.905290874240242e-09,-0.25581660526648115,0.05520052660004636,-0.05785215910683912,0.16173918180760302,-0.0494609248956101,0,0,0,mixed,small,6,16,10,1,24,32
16C,BUVW001KSW,selected15,41,0.0,dense,4029.0,high,6599.121951219512,6821.190963442974,28441.0,0.0975609756097561,2.975513253634219e-07,6.393182430723892e-06,-0.3641056223836041,0.04317339013608136,-0.09311471940807321,0.027884081425459645,0.11842148220218562,0,0,0,mixed,small,6,16,10,1,24,32
16C,CFGH001K711,selected15,41,0.0,dense,942.0,high,1313.1463414634147,890.7017896292678,3850.0,0.0975609756097561,4.705273911445444e-06,1.0199720721426453e-11,-0.26884451456078695,-0.14343025829592176,-0.08336828980273782,0.05781842838398877,-0.01423985050674774,0,0,0,mixed,small,6,16,10,1,24,32
16C,CKLM001KS600,selected15,41,0.0,dense,1100.0,high,1479.1463414634147,1367.6846778584531,5928.0,0.0975609756097561,0.5193153134527091,5.368618839419204e-06,-0.24040405389389294,-0.07777846525181913,0.12659788436077934,0.2130334467062289,0.04001764536912387,0,1,0,mixed,small,6,16,10,1,24,32
16C,DOPQ001K002,selected15,41,0.0,dense,2224.0,high,4129.804878048781,4438.600236670973,16351.0,0.0975609756097561,8.1540252305002e-07,6.513321235177322e-07,-0.2039602372871136,-0.11801245926498087,-0.13127947854694977,0.1453844529697393,-0.10319572598028796,0,0,0,mixed,small,6,16,10,1,24,32
16C,DOPQ001K009,selected15,41,0.0,dense,1366.0,high,2095.439024390244,2121.4389697653396,10086.0,0.12195121951219512,1.0614519249386743e-12,0.000720221471988749,-0.26313326443033147,-0.07467450247638781,-0.09787730368764447,0.12599721943963207,-0.12797197570636432,0,0,0,mixed,small,6,16,10,1,24,32
16C,DOPQ004K002,selected15,41,0.0,dense,1369.0,high,2246.7073170731705,2232.4719286466116,7751.0,0.0975609756097561,3.097501955948458e-09,2.843630541504002e-06,-0.2782444637135066,-0.1772516525253528,-0.1453004874944971,0.11184680374969186,-0.09563920123057167,0,0,0,mixed,small,6,16,10,1,24,32
16C,EVWX200CHAR,selected15,41,0.0,dense,2154.0,high,3689.0731707317073,3266.3433483809067,11964.0,0.0975609756097561,5.859812566371897e-16,7.41087930837954e-07,-0.399692898176055,0.061618588376733015,-0.1692053705495803,0.018503575836796154,-0.062204503585798834,0,0,0,mixed,small,6,16,10,1,24,32
16C,FIJK250C,selected15,41,0.0,dense,1180.0,high,1472.4878048780488,901.993933514833,3768.0,0.0975609756097561,1.6905831846659409e-13,0.0059965413996021875,-0.31672297737049715,0.05879472372271882,-0.10176193666003207,0.08160330236724314,-0.09594832342005859,0,0,0,mixed,small,6,16,10,1,24,32
17A,BKLM200CHAR,selected15,41,0.0,dense,700.0,high,714.9756097560976,207.02107233381798,1255.0,0.0,0.10333910657041545,5.956914382560568e-08,-0.10830694128778795,0.43539468895039257,0.020949249249221313,0.1997791935969783,0.12421770665408517,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
17A,BUVW001KSW,selected15,41,0.0,dense,834.0,high,917.7560975609756,333.69063370791554,1576.0,0.0,4.588946546665296e-17,1.1546530974834927e-09,-0.43445247974035806,0.12325096932788837,0.05591467315992277,0.030752695074491167,0.13117853732989618,0,0,0,mixed,small,6,16,10,1,24,32
17A,DOPQ001K002,selected15,41,0.0,dense,1948.0,high,2124.8048780487807,740.5529427229425,4292.0,0.024390243902439025,0.001773398929612232,5.105367445022926e-10,-0.044814180129119474,0.23814602197211437,-0.1571922910663071,0.11802924635201625,0.042036969820040015,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
17A,DOPQ001K003,selected15,41,0.0,dense,1778.0,high,1847.6097560975609,638.7290457638818,3469.0,0.024390243902439025,1.1417626081693965e-07,5.1610072246867635e-06,0.014636650833885906,0.18845637392662076,0.0070913100921647255,0.29917168474367717,-0.09100194548848022,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
17A,DOPQ001K009,selected15,41,0.0,dense,1361.0,high,1480.560975609756,518.0704608825178,2919.0,0.024390243902439025,1.1888492291233472e-12,6.778392305676822e-16,-0.2678504022368699,0.16292689774942587,0.008266095672661044,0.2616713586423724,0.04702423880877121,0,0,0,mixed,small,6,16,10,1,24,32
17A,DOPQ001K010,selected15,41,0.0,dense,803.0,high,831.9268292682926,311.2740264014894,1889.0,0.12195121951219512,0.0007363610534622673,4.5791145970618295e-15,-0.29422600187990094,0.21344565155866932,-0.06501773846084156,0.16532219527309197,-0.08326293548197171,0,0,0,mixed,small,6,16,10,1,24,32
17A,DOPQ004K002,selected15,41,0.0,dense,1751.0,high,1808.4146341463415,669.2013514484918,3524.0,0.0,1.2430963350767057e-12,2.335077135599052e-08,-0.26749246253386666,0.1624259904767189,-0.05739985297672528,0.28301634141343085,0.19735254798227392,0,0,0,mixed,small,6,16,10,1,24,32
17A,DOPQ004K003,selected15,41,0.0,dense,731.0,high,791.219512195122,273.3919816120365,1495.0,0.0,1.0713701372598995e-12,2.932510587591555e-08,-0.2723560827546124,0.07000188033139042,0.02322454525068255,0.26473280884197736,0.1093421164014168,0,0,0,mixed,small,6,16,10,1,24,32
17A,DOPQ004K009,selected15,41,0.0,dense,1389.0,high,1447.6097560975609,514.7828123611346,2639.0,0.0,1.0888533117736356e-14,2.5907945892871755e-08,-0.3471175407198405,0.06859650558098669,0.09861718802579444,0.3224554345255583,0.16477220873267992,0,0,0,mixed,small,6,16,10,1,24,32
17A,DOPQ004K010,selected15,41,0.0,dense,809.0,high,849.2439024390244,307.16109620912323,1631.0,0.0,1.9103705735597567e-16,4.98664666176832e-10,-0.4069097017708866,0.10187087805859768,-0.007585100590129935,0.30328153125640966,0.14909768817385538,0,0,0,mixed,small,6,16,10,1,24,32
23A,AUVW001KA,selected15,41,0.0,dense,2478.0,high,2865.1951219512193,1554.0038323555093,6936.0,0.0975609756097561,0.9978441755541387,1.652182727638541e-06,-0.06940585571319323,0.25633220623376846,0.4072553480502581,0.1591797666568801,0.13468880497574862,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
23A,AUVW001KASP,selected15,41,0.0,dense,2177.0,high,2367.682926829268,893.1627074342164,4998.0,0.04878048780487805,0.9403481288702856,0.00011741697664439081,-0.0012547542079994595,0.23551071928559728,0.3107664940876977,0.10960169202183803,-0.011203081180955837,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
23A,BKLM200CHAR,selected15,41,0.0,dense,2894.0,high,3455.8536585365855,1885.031240602866,9332.0,0.0975609756097561,4.07436467429554e-13,5.2159779615891694e-05,-0.2889566021483754,-0.044792148610415666,0.3076610749498197,0.1201140377600338,0.21485514394484817,0,0,0,mixed,small,6,16,10,1,24,32
23A,BKLM200CPOX,selected15,41,0.0,dense,2894.0,high,3455.8536585365855,1885.031240602866,9332.0,0.0975609756097561,4.07436467429554e-13,5.2159779615891694e-05,-0.2889566021483754,-0.044792148610415666,0.3076610749498197,0.1201140377600338,0.21485514394484817,0,0,0,mixed,small,6,16,10,1,24,32
23A,BNOP400CHAR,selected15,41,0.0,dense,1913.0,high,1985.3902439024391,646.3025946895456,3910.0,0.0,8.55652221250344e-12,0.00041261876746905295,-0.22601552390934415,0.1473866190899809,0.08578509240338385,-0.058099412431319934,-0.023357314012183154,0,0,0,mixed,small,6,16,10,1,24,32
23A,BNOP400CPOX,selected15,41,0.0,dense,1913.0,high,1985.3902439024391,646.3025946895456,3910.0,0.0,8.55652221250344e-12,0.00041261876746905295,-0.22601552390934415,0.1473866190899809,0.08578509240338385,-0.058099412431319934,-0.023357314012183154,0,0,0,mixed,small,6,16,10,1,24,32
23A,BUVW001KSB,selected15,41,0.0,dense,1862.0,high,1976.3902439024391,709.8277917230622,4638.0,0.024390243902439025,1.748070279362342e-15,2.2087897546856106e-09,-0.38414511565386805,-0.1334689983857582,0.2971291024175796,-0.04959773111414947,0.25590515877461845,0,0,0,mixed,small,6,16,10,1,24,32
23A,BUVW001KSW,selected15,41,0.0,dense,5284.0,high,5989.975609756098,2505.462906209199,14506.0,0.12195121951219512,9.51838047984026e-14,3.585451097599801e-08,-0.3164524011330557,-0.09211257312433764,0.21434736650909594,0.007871880891135661,0.17970268870683573,0,0,0,mixed,small,6,16,10,1,24,32
23A,BUVW200CSW,selected15,41,0.0,dense,1284.0,high,1327.9024390243903,342.5533392683575,2340.0,0.04878048780487805,0.36374721131250515,3.7105602840224564e-28,-0.04211509430367233,0.037676061299120794,0.5167865843985691,0.1708759604679204,0.11141289172012464,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
23A,FIJK250C,selected15,41,0.0,dense,1226.0,high,1298.780487804878,352.83491268545987,2729.0,0.024390243902439025,1.1990351287114535e-06,2.6314612807639285e-07,-0.3884402259182954,0.04974662514514046,0.09635938460170787,-0.12813226567644714,0.06142529278477758,0,0,0,mixed,small,6,16,10,1,24,32
29A,APQR005KSW,selected15,41,0.0,dense,864.0,high,961.5365853658536,339.3205046531211,2081.0,0.04878048780487805,1.9062496596492793e-11,0.0038344963770064076,-0.18630446273970064,-0.09351921126779264,0.07580066303111556,0.04822932600952681,0.23162608656326059,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BKLM200CHAR,selected15,41,0.0,dense,932.0,high,1361.0731707317073,1361.2069532265089,6229.0,0.07317073170731707,0.7380658709456548,0.00013726982089395077,-0.009966424648389547,0.29738112096812985,0.23457223823374376,0.14324295651670427,0.06989507583242208,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BKLM200CPOX,selected15,41,0.0,dense,932.0,high,1361.0731707317073,1361.2069532265089,6229.0,0.07317073170731707,0.7380658709456548,0.00013726982089395077,-0.009966424648389547,0.29738112096812985,0.23457223823374376,0.14324295651670427,0.06989507583242208,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BNOP400CHAR,selected15,41,0.0,dense,646.0,high,888.8048780487804,652.7648205713983,3012.0,0.07317073170731707,0.40870993379423276,5.3649230249753164e-21,0.28227211177701633,0.3268131130413572,0.5800289115495394,0.29749318305348943,0.09286883906982647,0,1,0,mixed,small,6,16,10,1,24,32
29A,BNOP400CPOX,selected15,41,0.0,dense,646.0,high,888.8048780487804,652.7648205713983,3012.0,0.07317073170731707,0.40870993379423276,5.3649230249753164e-21,0.28227211177701633,0.3268131130413572,0.5800289115495394,0.29749318305348943,0.09286883906982647,0,1,0,mixed,small,6,16,10,1,24,32
29A,BUVW001K192,selected15,41,0.0,dense,576.0,high,687.9268292682926,501.27264987449206,2782.0,0.0975609756097561,5.131587614190545e-07,0.00923161423995013,0.06371176537993488,0.13661131454297826,0.19707539460407092,-0.011915095431245793,0.15205011641092178,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001K306,selected15,41,0.0,dense,759.0,high,904.0487804878048,537.4846486747093,3300.0,0.0975609756097561,9.50294612657987e-09,0.0010982254709201264,-0.05915897094213205,0.17534547793511138,0.08196812324152433,0.081392217206085,0.1826485869078856,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001KSB,selected15,41,0.0,dense,1578.0,high,2053.4634146341464,1436.3931929934954,8437.0,0.12195121951219512,2.749727544939813e-09,2.3298913572211787e-06,-0.09153648223127296,0.17648671677659025,0.0731770996080821,0.056995252910620256,0.2810604333664635,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW001KSW,selected15,41,0.0,dense,3167.0,high,4059.9268292682927,2782.1579159911457,15225.0,0.12195121951219512,3.3047931128932107e-09,0.00017068424191894602,-0.08469101634961848,0.15979202932345712,0.11536522213452455,0.11078650364854892,0.25876660384709926,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW200CSB,selected15,41,0.0,dense,864.0,high,1017.3658536585366,445.92968930637267,2544.0,0.0975609756097561,0.0029752690573932807,3.184547216132015e-15,-0.028439733163138206,0.1256174273267082,0.21314709962597186,0.10471906274488192,0.17883343210188948,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BUVW200CSW,selected15,41,0.0,dense,1044.0,high,1115.7073170731708,575.696718937256,2664.0,0.04878048780487805,0.02442673065835577,0.016270496818894847,0.13891179887196944,0.24045389693998226,0.31839364645655305,0.10804106352929586,0.2039287283511322,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BVWX001KA,selected15,41,0.0,dense,912.0,high,1027.219512195122,729.7762503738774,3732.0,0.07317073170731707,0.29523549220258727,0.011989781982850573,0.15098793740977232,0.29728660456651024,0.32467237753114414,0.13827407167943642,0.19426737081684223,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,BVWX001KBAS,selected15,41,0.0,dense,1380.0,high,1668.9268292682927,1091.8507542298055,5784.0,0.0975609756097561,5.933054159550821e-11,0.00010473729270090478,-0.17423775877130188,-0.008138286572189941,0.10177864840552382,-0.08344055672882779,0.2692593815922421,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,FIJK250C,selected15,41,0.0,dense,500.0,high,583.9756097560976,291.7658725592216,1306.0,0.024390243902439025,4.15492667207474e-11,0.000928692084968191,-0.18729513309224524,0.17714991336807243,0.15516418782239375,0.1561843521285643,0.17530578017752255,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
29A,FQRS001KLOO,selected15,41,0.0,dense,594.0,high,690.6341463414634,294.3851011937901,1608.0,0.04878048780487805,1.3216199528429002e-10,6.705946699933998e-05,-0.16615245265205075,0.15796454058529832,0.25148005701580733,0.19163714351244887,0.09795454782103673,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
